2025-01-25 15:02:58 UTC | CORE | DEBUG | (pkg/util/log/log.go:791 in func1) | 'use_proxy_for_cloud_metadata' is enabled: adding cloud provider URL to the no_proxy list
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/providers/config_reader.go:295 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/tomcat.d/auto_conf.yaml
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/providers/config_reader.go:295 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/tomcat.d/metrics.yaml
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/providers/config_reader.go:295 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/uptime.d/conf.yaml.default
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/providers/config_reader.go:295 in collectEntry) | Found valid configuration in file: /etc/datadog-agent/conf.d/weblogic.d/metrics.yaml
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/providers/config_reader.go:171 in read) | Searching for configuration files at: /opt/datadog-agent/bin/agent/dist/conf.d
2025-01-25 15:02:59 UTC | CORE | WARN | (comp/core/autodiscovery/providers/config_reader.go:175 in read) | Skipping, open /opt/datadog-agent/bin/agent/dist/conf.d: no such file or directory
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/providers/config_reader.go:171 in read) | Searching for configuration files at: 
2025-01-25 15:02:59 UTC | CORE | WARN | (comp/core/autodiscovery/providers/config_reader.go:175 in read) | Skipping, open : no such file or directory
2025-01-25 15:02:59 UTC | CORE | INFO | (pkg/config/autodiscovery/autodiscovery.go:111 in DiscoverComponentsFromEnv) | Adding KubeContainer provider from environment
2025-01-25 15:02:59 UTC | CORE | INFO | (pkg/config/autodiscovery/autodiscovery.go:116 in DiscoverComponentsFromEnv) | Adding Container listener from environment
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:372 in addListenerCandidates) | Listener environment was registered
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:372 in addListenerCandidates) | Listener static config was registered
2025-01-25 15:02:59 UTC | CORE | DEBUG | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:372 in addListenerCandidates) | Listener container was registered
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:386 in initListenerCandidates) | environment listener successfully started
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:386 in initListenerCandidates) | static config listener successfully started
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:386 in initListenerCandidates) | container listener successfully started
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/listeners/environment.go:64 in createServices) | Listener created docker service from environment
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/listeners/environment.go:71 in createServices) | Listener created container service from environment
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/listeners/workloadmeta.go:133 in Listen) | ad-containerlistener initialized successfully
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/config_poller.go:168 in collectOnce) | file provider: collected 63 new configurations, removed 0
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:278 in LoadAndRun) | Started config provider "file"
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/config_poller.go:105 in stream) | kubernetes-container-allinone provider: collected 2 new configurations, removed 0
2025-01-25 15:02:59 UTC | CORE | INFO | (comp/core/autodiscovery/autodiscoveryimpl/autoconfig.go:278 in LoadAndRun) | Started config provider "kubernetes-container-allinone"
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:75 in InitCheckScheduler) | Added Python Check Loader to Check Scheduler
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:75 in InitCheckScheduler) | Added Core Check Loader to Check Scheduler
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:186 in getChecks) | Loading check instance for check 'postgres' using default loaders
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/loader.go:129 in Load) | Performing platform loading prep
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | - | (serialization.py:18) | Using JSON implementation from orjson
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | - | (ddyaml.py:87) | Unsafe loading of YAML has been disabled - using safe loader instead in <string>
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | - | (ddyaml.py:87) | Unsafe loading of YAML has been disabled - using safe loader instead in <string>
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | unknown | (postgres.py:360) | Cleaning state
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/check.go:348 in Configure) | python check configure done postgres
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/loader.go:227 in Load) | python loader: done loading check postgres (version 18.2.2)
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:197 in getChecks) | Python Check Loader: successfully loaded check 'postgres'
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:186 in getChecks) | Loading check instance for check 'postgres' using default loaders
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/loader.go:129 in Load) | Performing platform loading prep
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | - | (ddyaml.py:87) | Unsafe loading of YAML has been disabled - using safe loader instead in <string>
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | - | (ddyaml.py:87) | Unsafe loading of YAML has been disabled - using safe loader instead in <string>
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | unknown | (postgres.py:360) | Cleaning state
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/check.go:348 in Configure) | python check configure done postgres
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/loader.go:227 in Load) | python loader: done loading check postgres (version 18.2.2)
Multiple check instances found, running each of them
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/scheduler.go:197 in getChecks) | Python Check Loader: successfully loaded check 'postgres'
2025-01-25 15:02:59 UTC | CORE | DEBUG | (pkg/collector/python/check.go:99 in runCheckImpl) | Running python check postgres (version: '18.2.2', id: 'postgres:53149016192e4cfc')
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'resolved_hostname': 'db'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:832) | Running query [SELECT name, setting FROM pg_settings WHERE name IN (%s, %s, %s)]
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.major': '16'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.minor': '6'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.patch': '0'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.raw': '16.6 (Debian 16.6-1.pgdg120+1)'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.scheme': 'semver'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (version_utils.py:49) | Captured exception function aurora_version() does not exist
LINE 1: /* service='datadog-agent' */ select AURORA_VERSION();
                                             ^
HINT:  No function matches the given name and argument types. You might need to add explicit type casts.
 while determining if the DB is aurora. Assuming is not
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.major': '16'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.minor': '6'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.patch': '0'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.raw': '16.6 (Debian 16.6-1.pgdg120+1)'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (comp/metadata/inventorychecks/inventorychecksimpl/inventorychecks.go:145 in Set) | setting check metadata for check postgres:53149016192e4cfc, 'version.scheme': 'semver'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:1032) | Running check against version 16.6.0: is_aurora: False
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: SELECT psd.datname, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted, 2^31 - age(datfrozenxid) as wraparound, deadlocks, temp_bytes, temp_files, session_time, active_time, idle_in_transaction_time, sessions, sessions_abandoned, sessions_fatal, sessions_killed, pg_database_size(psd.datname) as pg_database_size FROM pg_stat_database psd JOIN pg_database pd ON psd.datname = pd.datname WHERE psd.datname not ilike 'template%' AND psd.datname not ilike 'rdsadmin' AND psd.datname not ilike 'azure_maintenance' AND psd.datname not ilike 'cloudsqladmin'
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: select checkpoints_timed, checkpoints_req, buffers_checkpoint, buffers_clean, maxwritten_clean, buffers_backend, buffers_alloc, buffers_backend_fsync, checkpoint_write_time, checkpoint_sync_time FROM pg_stat_bgwriter
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: select archived_count, failed_count FROM pg_stat_archiver
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: 
WITH max_con AS (SELECT setting::float FROM pg_settings WHERE name = 'max_connections')
SELECT MAX(setting) AS max_connections, SUM(numbackends)/MAX(setting) AS pct_connections
  FROM pg_stat_database, max_con
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: 
SELECT name, blks_zeroed, blks_hit, blks_read, blks_written , blks_exists, flushes, truncates
  FROM pg_stat_slru
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (relationsmanager.py:365) | Running query: 
SELECT mode,
       locktype,
       pn.nspname,
       pd.datname,
       pc.relname,
       granted,
       fastpath,
       count(*) AS lock_count
  FROM pg_locks l
  JOIN pg_database pd ON (l.database = pd.oid)
  JOIN pg_class pc ON (l.relation = pc.oid)
  LEFT JOIN pg_namespace pn ON (pn.oid = pc.relnamespace)
 WHERE {relations}
   AND l.mode IS NOT NULL
   AND pc.relname NOT LIKE 'pg^_%%' ESCAPE '^'
 GROUP BY pd.datname, pc.relname, pn.nspname, locktype, mode, granted, fastpath with relations matching: (( relname ~ '.*' )), limits 300
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (relationsmanager.py:365) | Running query: 
SELECT relname,schemaname,seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, vacuum_count, autovacuum_count, analyze_count, autoanalyze_count, EXTRACT(EPOCH FROM age(CURRENT_TIMESTAMP, last_vacuum)), EXTRACT(EPOCH FROM age(CURRENT_TIMESTAMP, last_autovacuum)), EXTRACT(EPOCH FROM age(CURRENT_TIMESTAMP, last_analyze)), EXTRACT(EPOCH FROM age(CURRENT_TIMESTAMP, last_autoanalyze))
  FROM pg_stat_user_tables
 WHERE {relations} with relations matching: (( relname ~ '.*' )), limits 300
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (relationsmanager.py:365) | Running query: 
SELECT relname,
       schemaname,
       indexrelname,
       idx_scan, idx_tup_read, idx_tup_fetch, pg_relation_size(indexrelid) as index_size
  FROM pg_stat_user_indexes
 WHERE {relations} with relations matching: (( relname ~ '.*' )), limits 300
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (relationsmanager.py:365) | Running query: 
SELECT relname,
       schemaname,
       heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit
  FROM pg_statio_user_tables
 WHERE {relations} with relations matching: (( relname ~ '.*' )), limits 300
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: 
SELECT CASE WHEN exists(SELECT * FROM pg_stat_wal_receiver) AND (pg_last_wal_receive_lsn() IS NULL OR pg_last_wal_receive_lsn() = pg_last_wal_replay_lsn()) THEN 0 ELSE GREATEST(0, EXTRACT (EPOCH FROM now() - pg_last_xact_replay_timestamp())) END, abs(pg_wal_lsn_diff(pg_last_wal_receive_lsn(), pg_last_wal_replay_lsn()))
 WHERE (SELECT pg_is_in_recovery())
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: 
SELECT application_name, state, sync_state, client_addr, GREATEST (0, EXTRACT(epoch from write_lag)) as write_lag, GREATEST (0, EXTRACT(epoch from flush_lag)) AS flush_lag, GREATEST (0, EXTRACT(epoch from replay_lag)) AS replay_lag, GREATEST (0, age(backend_xmin)) as backend_xmin_age
FROM pg_stat_replication
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:482) | Running query: 
SELECT N.nspname AS schemaname, count (*) FROM
    (SELECT C.relnamespace
    FROM pg_class C
    WHERE C.relkind IN ('r', 'p')) AS subquery
LEFT JOIN pg_namespace N ON (N.oid = relnamespace)
WHERE N.nspname NOT IN ('pg_catalog', 'information_schema')
GROUP BY N.nspname;

2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (postgres.py:263) | Generating dynamic queries
2025-01-25 15:03:00 UTC | CORE | DEBUG | (pkg/collector/python/datadog_agent.go:135 in LogMessage) | postgres:53149016192e4cfc | (relationsmanager.py:365) | Running query: 
SELECT current_database(),
       s.schemaname, s.table, s.partition_of,
       s.relpages, s.reltuples, s.relallvisible,
       s.relation_size + s.toast_size,
       s.relation_size,
